,index,date,name,title_text,content_text,link,date_b
124,91,27.mar.2001 à 0h00,,"Segurança: Tropa de choque passa a usar bomba ""macia""","O não-letal, 
na verdade, é um conceito.""
A operação da tropa de choque 
na penitenciária foi criticada pelos familiares, que acusaram a PM 
de ter sido violenta. ...",http://www1.folha.uol.com.br/fsp/cotidian/ff2703200153.htm,2001-03-27
125,79,27.mar.2001 à 0h00,,"Segurança: Tropa de choque passa a usar bomba ""macia""","O 
não-letal, na verdade, é um conceito"", diz Botelho. ...",http://www1.folha.uol.com.br/fsp/cotidian/ff2703200115.htm,2001-03-27
126,78,27.mar.2001 à 0h00,,"Segurança: Tropa de choque passa a usar bomba ""macia""","O não-letal, 
na verdade, é um conceito.""
A operação da tropa de choque 
na penitenciária foi criticada pelos familiares, que acusaram a PM 
de ter sido violenta. ...",http://www1.folha.uol.com.br/fsp/cotidian/ff2703200153.htm,2001-03-27
127,16,27.mar.2001 à 0h00,,"Segurança: Tropa de choque passa a usar bomba ""macia""","O não-letal, 
na verdade, é um conceito.""
A operação da tropa de choque 
na penitenciária foi criticada pelos familiares, que acusaram a PM 
de ter sido violenta. ...",http://www1.folha.uol.com.br/fsp/cotidian/ff2703200153.htm,2001-03-27
128,65,27.mar.2001 à 0h00,,"Segurança: Tropa de choque passa a usar bomba ""macia""","O 
não-letal, na verdade, é um conceito"", diz Botelho. ...",http://www1.folha.uol.com.br/fsp/cotidian/ff2703200115.htm,2001-03-27
129,64,27.mar.2001 à 0h00,,"Segurança: Tropa de choque passa a usar bomba ""macia""","O não-letal, 
na verdade, é um conceito.""
A operação da tropa de choque 
na penitenciária foi criticada pelos familiares, que acusaram a PM 
de ter sido violenta. ...",http://www1.folha.uol.com.br/fsp/cotidian/ff2703200153.htm,2001-03-27
130,50,27.mar.2001 à 0h00,,"Segurança: Tropa de choque passa a usar bomba ""macia""","O 
não-letal, na verdade, é um conceito"", diz Botelho. ...",http://www1.folha.uol.com.br/fsp/cotidian/ff2703200115.htm,2001-03-27
131,49,27.mar.2001 à 0h00,,"Segurança: Tropa de choque passa a usar bomba ""macia""","O não-letal, 
na verdade, é um conceito.""
A operação da tropa de choque 
na penitenciária foi criticada pelos familiares, que acusaram a PM 
de ter sido violenta. ...",http://www1.folha.uol.com.br/fsp/cotidian/ff2703200153.htm,2001-03-27
132,34,27.mar.2001 à 0h00,,"Segurança: Tropa de choque passa a usar bomba ""macia""","O 
não-letal, na verdade, é um conceito"", diz Botelho. ...",http://www1.folha.uol.com.br/fsp/cotidian/ff2703200115.htm,2001-03-27
133,33,27.mar.2001 à 0h00,,"Segurança: Tropa de choque passa a usar bomba ""macia""","O não-letal, 
na verdade, é um conceito.""
A operação da tropa de choque 
na penitenciária foi criticada pelos familiares, que acusaram a PM 
de ter sido violenta. ...",http://www1.folha.uol.com.br/fsp/cotidian/ff2703200153.htm,2001-03-27
134,134,27.mar.2001 à 0h00,,"Segurança: Tropa de choque passa a usar bomba ""macia""","O 
não-letal, na verdade, é um conceito"", diz Botelho. ...",http://www1.folha.uol.com.br/fsp/cotidian/ff2703200115.htm,2001-03-27
