,date,name,title_text,content_text,link,date_b,condor,guarda,disparo,matou,morto,mortos,morte,morreu,feriu,bala,fatal,não letal,não-letal,não letais,não-letais,bala de borracha,munição,borracha,granada,lacrimogêneo,condor_t,não_letal_G,morte_G,bala_de_borracha_G,year
139,1º.dez.2019 às 17h40,Folha de S.Paulo - Cotidiano,"PM encurralou multidão em vielas onde houve pisoteamento, indicam relatos e vídeos",Vídeos gravados pelos moradores dos altos das casas mostram a chegada dos policiais atirando munição não letal. ...,https://www1.folha.uol.com.br/cotidiano/2019/12/pm-encurralou-multidao-em-vielas-onde-houve-pisoteamento-indicam-relatos-e-videos.shtml,2019-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2019
140,1º.dez.2019 às 15h49,Folha de S.Paulo - Cotidiano,"Criminosos usaram frequentadores do baile funk como escudos humanos, diz PM",Massera diz que os policiais não usaram arma de fogo e que a munição não letal foi utilizada numa ação de recuo.  ...,https://www1.folha.uol.com.br/cotidiano/2019/12/criminosos-usaram-frequentadores-do-baile-funk-como-escudos-humanos-diz-pm.shtml,2019-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
141,1º.dez.2019 às 17h40,Folha de S.Paulo - Cotidiano,"PM encurralou multidão em vielas onde houve pisoteamento, indicam relatos e vídeos",Vídeos gravados pelos moradores dos altos das casas mostram a chegada dos policiais atirando munição não letal. ...,https://www1.folha.uol.com.br/cotidiano/2019/12/pm-encurralou-multidao-em-vielas-onde-houve-pisoteamento-indicam-relatos-e-videos.shtml,2019-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2019
142,1º.dez.2019 às 15h49,Folha de S.Paulo - Cotidiano,"Criminosos usaram frequentadores do baile funk como escudos humanos, diz PM",Massera diz que os policiais não usaram arma de fogo e que a munição não letal foi utilizada numa ação de recuo.  ...,https://www1.folha.uol.com.br/cotidiano/2019/12/criminosos-usaram-frequentadores-do-baile-funk-como-escudos-humanos-diz-pm.shtml,2019-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
143,1º.dez.2019 às 17h40,Folha de S.Paulo - Cotidiano,"PM encurralou multidão em vielas onde houve pisoteamento, indicam relatos e vídeos",Vídeos gravados pelos moradores dos altos das casas mostram a chegada dos policiais atirando munição não letal. ...,https://www1.folha.uol.com.br/cotidiano/2019/12/pm-encurralou-multidao-em-vielas-onde-houve-pisoteamento-indicam-relatos-e-videos.shtml,2019-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2019
144,1º.dez.2019 às 17h40,Folha de S.Paulo - Cotidiano,"PM encurralou multidão em vielas onde houve pisoteamento, indicam relatos e vídeos",Vídeos gravados pelos moradores dos altos das casas mostram a chegada dos policiais atirando munição não letal. ...,https://www1.folha.uol.com.br/cotidiano/2019/12/pm-encurralou-multidao-em-vielas-onde-houve-pisoteamento-indicam-relatos-e-videos.shtml,2019-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2019
145,1º.dez.2019 às 15h49,Folha de S.Paulo - Cotidiano,"Criminosos usaram frequentadores do baile funk como escudos humanos, diz PM",Massera diz que os policiais não usaram arma de fogo e que a munição não letal foi utilizada numa ação de recuo.  ...,https://www1.folha.uol.com.br/cotidiano/2019/12/criminosos-usaram-frequentadores-do-baile-funk-como-escudos-humanos-diz-pm.shtml,2019-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
146,1º.dez.2019 às 15h49,Folha de S.Paulo - Cotidiano,"Criminosos usaram frequentadores do baile funk como escudos humanos, diz PM",Massera diz que os policiais não usaram arma de fogo e que a munição não letal foi utilizada numa ação de recuo.  ...,https://www1.folha.uol.com.br/cotidiano/2019/12/criminosos-usaram-frequentadores-do-baile-funk-como-escudos-humanos-diz-pm.shtml,2019-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
147,1º.dez.2019 às 17h40,Folha de S.Paulo - Cotidiano,"PM encurralou multidão em vielas onde houve pisoteamento, indicam relatos e vídeos",Vídeos gravados pelos moradores dos altos das casas mostram a chegada dos policiais atirando munição não letal. ...,https://www1.folha.uol.com.br/cotidiano/2019/12/pm-encurralou-multidao-em-vielas-onde-houve-pisoteamento-indicam-relatos-e-videos.shtml,2019-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2019
148,1º.dez.2019 às 15h49,Folha de S.Paulo - Cotidiano,"Criminosos usaram frequentadores do baile funk como escudos humanos, diz PM",Massera diz que os policiais não usaram arma de fogo e que a munição não letal foi utilizada numa ação de recuo.  ...,https://www1.folha.uol.com.br/cotidiano/2019/12/criminosos-usaram-frequentadores-do-baile-funk-como-escudos-humanos-diz-pm.shtml,2019-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
149,1º.dez.2019 às 17h40,Folha de S.Paulo - Cotidiano,"PM encurralou multidão em vielas onde houve pisoteamento, indicam relatos e vídeos",Vídeos gravados pelos moradores dos altos das casas mostram a chegada dos policiais atirando munição não letal. ...,https://www1.folha.uol.com.br/cotidiano/2019/12/pm-encurralou-multidao-em-vielas-onde-houve-pisoteamento-indicam-relatos-e-videos.shtml,2019-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2019
150,1º.dez.2019 às 17h40,Folha de S.Paulo - Cotidiano,"PM encurralou multidão em vielas onde houve pisoteamento, indicam relatos e vídeos",Vídeos gravados pelos moradores dos altos das casas mostram a chegada dos policiais atirando munição não letal. ...,https://www1.folha.uol.com.br/cotidiano/2019/12/pm-encurralou-multidao-em-vielas-onde-houve-pisoteamento-indicam-relatos-e-videos.shtml,2019-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2019
151,1º.dez.2019 às 15h49,Folha de S.Paulo - Cotidiano,"Criminosos usaram frequentadores do baile funk como escudos humanos, diz PM",Massera diz que os policiais não usaram arma de fogo e que a munição não letal foi utilizada numa ação de recuo.  ...,https://www1.folha.uol.com.br/cotidiano/2019/12/criminosos-usaram-frequentadores-do-baile-funk-como-escudos-humanos-diz-pm.shtml,2019-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
152,1º.dez.2019 às 15h49,Folha de S.Paulo - Cotidiano,"Criminosos usaram frequentadores do baile funk como escudos humanos, diz PM",Massera diz que os policiais não usaram arma de fogo e que a munição não letal foi utilizada numa ação de recuo.  ...,https://www1.folha.uol.com.br/cotidiano/2019/12/criminosos-usaram-frequentadores-do-baile-funk-como-escudos-humanos-diz-pm.shtml,2019-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
153,1º.dez.2019 às 17h40,Folha de S.Paulo - Cotidiano,"PM encurralou multidão em vielas onde houve pisoteamento, indicam relatos e vídeos",Vídeos gravados pelos moradores dos altos das casas mostram a chegada dos policiais atirando munição não letal. ...,https://www1.folha.uol.com.br/cotidiano/2019/12/pm-encurralou-multidao-em-vielas-onde-houve-pisoteamento-indicam-relatos-e-videos.shtml,2019-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2019
154,1º.dez.2019 às 15h49,Folha de S.Paulo - Cotidiano,"Criminosos usaram frequentadores do baile funk como escudos humanos, diz PM",Massera diz que os policiais não usaram arma de fogo e que a munição não letal foi utilizada numa ação de recuo.  ...,https://www1.folha.uol.com.br/cotidiano/2019/12/criminosos-usaram-frequentadores-do-baile-funk-como-escudos-humanos-diz-pm.shtml,2019-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
155,22.nov.2019 à 0h27,Folha de S.Paulo - Mundo,Piñera admite descumprimento de regras de uso da força em protestos no Chile,"Além disso, outro relatório divulgado por organizações chilenas apontou que a munição não letal usada pela polícia chilena é feita com somente 20% de borracha. ...",https://www1.folha.uol.com.br/mundo/2019/11/pinera-admite-descumprimento-de-regras-de-uso-da-forca-em-protestos-no-chile.shtml,2019-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2019
156,22.nov.2019 à 0h27,Folha de S.Paulo - Mundo,Piñera admite descumprimento de regras de uso da força em protestos no Chile,"Além disso, outro relatório divulgado por organizações chilenas apontou que a munição não letal usada pela polícia chilena é feita com somente 20% de borracha. ...",https://www1.folha.uol.com.br/mundo/2019/11/pinera-admite-descumprimento-de-regras-de-uso-da-forca-em-protestos-no-chile.shtml,2019-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2019
157,22.nov.2019 à 0h27,Folha de S.Paulo - Mundo,Piñera admite descumprimento de regras de uso da força em protestos no Chile,"Além disso, outro relatório divulgado por organizações chilenas apontou que a munição não letal usada pela polícia chilena é feita com somente 20% de borracha. ...",https://www1.folha.uol.com.br/mundo/2019/11/pinera-admite-descumprimento-de-regras-de-uso-da-forca-em-protestos-no-chile.shtml,2019-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2019
158,22.nov.2019 à 0h27,Folha de S.Paulo - Mundo,Piñera admite descumprimento de regras de uso da força em protestos no Chile,"Além disso, outro relatório divulgado por organizações chilenas apontou que a munição não letal usada pela polícia chilena é feita com somente 20% de borracha. ...",https://www1.folha.uol.com.br/mundo/2019/11/pinera-admite-descumprimento-de-regras-de-uso-da-forca-em-protestos-no-chile.shtml,2019-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2019
159,22.nov.2019 à 0h27,Folha de S.Paulo - Mundo,Piñera admite descumprimento de regras de uso da força em protestos no Chile,"Além disso, outro relatório divulgado por organizações chilenas apontou que a munição não letal usada pela polícia chilena é feita com somente 20% de borracha. ...",https://www1.folha.uol.com.br/mundo/2019/11/pinera-admite-descumprimento-de-regras-de-uso-da-forca-em-protestos-no-chile.shtml,2019-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2019
160,22.nov.2019 à 0h27,Folha de S.Paulo - Mundo,Piñera admite descumprimento de regras de uso da força em protestos no Chile,"Além disso, outro relatório divulgado por organizações chilenas apontou que a munição não letal usada pela polícia chilena é feita com somente 20% de borracha. ...",https://www1.folha.uol.com.br/mundo/2019/11/pinera-admite-descumprimento-de-regras-de-uso-da-forca-em-protestos-no-chile.shtml,2019-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2019
161,22.nov.2019 à 0h27,Folha de S.Paulo - Mundo,Piñera admite descumprimento de regras de uso da força em protestos no Chile,"Além disso, outro relatório divulgado por organizações chilenas apontou que a munição não letal usada pela polícia chilena é feita com somente 20% de borracha. ...",https://www1.folha.uol.com.br/mundo/2019/11/pinera-admite-descumprimento-de-regras-de-uso-da-forca-em-protestos-no-chile.shtml,2019-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2019
162,22.nov.2019 à 0h27,Folha de S.Paulo - Mundo,Piñera admite descumprimento de regras de uso da força em protestos no Chile,"Além disso, outro relatório divulgado por organizações chilenas apontou que a munição não letal usada pela polícia chilena é feita com somente 20% de borracha. ...",https://www1.folha.uol.com.br/mundo/2019/11/pinera-admite-descumprimento-de-regras-de-uso-da-forca-em-protestos-no-chile.shtml,2019-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2019
163,22.nov.2019 à 0h27,Folha de S.Paulo - Mundo,Piñera admite descumprimento de regras de uso da força em protestos no Chile,"Além disso, outro relatório divulgado por organizações chilenas apontou que a munição não letal usada pela polícia chilena é feita com somente 20% de borracha. ...",https://www1.folha.uol.com.br/mundo/2019/11/pinera-admite-descumprimento-de-regras-de-uso-da-forca-em-protestos-no-chile.shtml,2019-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2019
164,22.nov.2019 à 0h27,Folha de S.Paulo - Mundo,Piñera admite descumprimento de regras de uso da força em protestos no Chile,"Além disso, outro relatório divulgado por organizações chilenas apontou que a munição não letal usada pela polícia chilena é feita com somente 20% de borracha. ...",https://www1.folha.uol.com.br/mundo/2019/11/pinera-admite-descumprimento-de-regras-de-uso-da-forca-em-protestos-no-chile.shtml,2019-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2019
165,26.jun.2019 às 2h30,Folha - Colunistas - Luiza Duarte,A polícia como inimigo,"O uso desproporcional de gás lacrimogêneo, spray de pimenta, balas de borracha e pela primeira vez do bean bag, outra munição não letal, vem provocando novos protestos, dessa vez contra a atuação ...",https://www1.folha.uol.com.br/colunas/luiza-duarte/2019/06/a-policia-como-inimigo.shtml,2019-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2019
166,26.jun.2019 às 2h30,Folha - Colunistas - Luiza Duarte,A polícia como inimigo,"O uso desproporcional de gás lacrimogêneo, spray de pimenta, balas de borracha e pela primeira vez do bean bag, outra munição não letal, vem provocando novos protestos, dessa vez contra a atuação ...",https://www1.folha.uol.com.br/colunas/luiza-duarte/2019/06/a-policia-como-inimigo.shtml,2019-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2019
167,26.jun.2019 às 2h30,Folha - Colunistas - Luiza Duarte,A polícia como inimigo,"O uso desproporcional de gás lacrimogêneo, spray de pimenta, balas de borracha e pela primeira vez do bean bag, outra munição não letal, vem provocando novos protestos, dessa vez contra a atuação ...",https://www1.folha.uol.com.br/colunas/luiza-duarte/2019/06/a-policia-como-inimigo.shtml,2019-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2019
168,26.jun.2019 às 2h30,Folha - Colunistas - Luiza Duarte,A polícia como inimigo,"O uso desproporcional de gás lacrimogêneo, spray de pimenta, balas de borracha e pela primeira vez do bean bag, outra munição não letal, vem provocando novos protestos, dessa vez contra a atuação ...",https://www1.folha.uol.com.br/colunas/luiza-duarte/2019/06/a-policia-como-inimigo.shtml,2019-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2019
169,26.jun.2019 às 2h30,Folha - Colunistas - Luiza Duarte,A polícia como inimigo,"O uso desproporcional de gás lacrimogêneo, spray de pimenta, balas de borracha e pela primeira vez do bean bag, outra munição não letal, vem provocando novos protestos, dessa vez contra a atuação ...",https://www1.folha.uol.com.br/colunas/luiza-duarte/2019/06/a-policia-como-inimigo.shtml,2019-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2019
170,26.jun.2019 às 2h30,Folha - Colunistas - Luiza Duarte,A polícia como inimigo,"O uso desproporcional de gás lacrimogêneo, spray de pimenta, balas de borracha e pela primeira vez do bean bag, outra munição não letal, vem provocando novos protestos, dessa vez contra a atuação ...",https://www1.folha.uol.com.br/colunas/luiza-duarte/2019/06/a-policia-como-inimigo.shtml,2019-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2019
171,26.jun.2019 às 2h30,Folha - Colunistas - Luiza Duarte,A polícia como inimigo,"O uso desproporcional de gás lacrimogêneo, spray de pimenta, balas de borracha e pela primeira vez do bean bag, outra munição não letal, vem provocando novos protestos, dessa vez contra a atuação ...",https://www1.folha.uol.com.br/colunas/luiza-duarte/2019/06/a-policia-como-inimigo.shtml,2019-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2019
172,26.jun.2019 às 2h30,Folha - Colunistas - Luiza Duarte,A polícia como inimigo,"O uso desproporcional de gás lacrimogêneo, spray de pimenta, balas de borracha e pela primeira vez do bean bag, outra munição não letal, vem provocando novos protestos, dessa vez contra a atuação ...",https://www1.folha.uol.com.br/colunas/luiza-duarte/2019/06/a-policia-como-inimigo.shtml,2019-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2019
173,26.jun.2019 às 2h30,Folha - Colunistas - Luiza Duarte,A polícia como inimigo,"O uso desproporcional de gás lacrimogêneo, spray de pimenta, balas de borracha e pela primeira vez do bean bag, outra munição não letal, vem provocando novos protestos, dessa vez contra a atuação ...",https://www1.folha.uol.com.br/colunas/luiza-duarte/2019/06/a-policia-como-inimigo.shtml,2019-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2019
174,26.jun.2019 às 2h30,Folha - Colunistas - Luiza Duarte,A polícia como inimigo,"O uso desproporcional de gás lacrimogêneo, spray de pimenta, balas de borracha e pela primeira vez do bean bag, outra munição não letal, vem provocando novos protestos, dessa vez contra a atuação ...",https://www1.folha.uol.com.br/colunas/luiza-duarte/2019/06/a-policia-como-inimigo.shtml,2019-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2019
175,1º.abr.2017 às 23h07,Folha de S.Paulo - Mundo,DEPOIMENTO: Mandaram a gente correr e atiraram com balas de borracha,Quando fizemos isso eles atiraram várias vezes com munição não letal em nossa direção. ...,http://www1.folha.uol.com.br/mundo/2017/04/1871981-mandaram-a-gente-correr-e-atiraram-com-balas-de-borracha.shtml,2017-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2017
176,1º.abr.2017 às 23h07,Folha de S.Paulo - Mundo,DEPOIMENTO: Mandaram a gente correr e atiraram com balas de borracha,Quando fizemos isso eles atiraram várias vezes com munição não letal em nossa direção. ...,http://www1.folha.uol.com.br/mundo/2017/04/1871981-mandaram-a-gente-correr-e-atiraram-com-balas-de-borracha.shtml,2017-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2017
177,1º.abr.2017 às 23h07,Folha de S.Paulo - Mundo,DEPOIMENTO: Mandaram a gente correr e atiraram com balas de borracha,Quando fizemos isso eles atiraram várias vezes com munição não letal em nossa direção. ...,http://www1.folha.uol.com.br/mundo/2017/04/1871981-mandaram-a-gente-correr-e-atiraram-com-balas-de-borracha.shtml,2017-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2017
178,1º.abr.2017 às 23h07,Folha de S.Paulo - Mundo,DEPOIMENTO: Mandaram a gente correr e atiraram com balas de borracha,Quando fizemos isso eles atiraram várias vezes com munição não letal em nossa direção. ...,http://www1.folha.uol.com.br/mundo/2017/04/1871981-mandaram-a-gente-correr-e-atiraram-com-balas-de-borracha.shtml,2017-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2017
179,1º.abr.2017 às 23h07,Folha de S.Paulo - Mundo,DEPOIMENTO: Mandaram a gente correr e atiraram com balas de borracha,Quando fizemos isso eles atiraram várias vezes com munição não letal em nossa direção. ...,http://www1.folha.uol.com.br/mundo/2017/04/1871981-mandaram-a-gente-correr-e-atiraram-com-balas-de-borracha.shtml,2017-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2017
180,1º.abr.2017 às 23h07,Folha de S.Paulo - Mundo,DEPOIMENTO: Mandaram a gente correr e atiraram com balas de borracha,Quando fizemos isso eles atiraram várias vezes com munição não letal em nossa direção. ...,http://www1.folha.uol.com.br/mundo/2017/04/1871981-mandaram-a-gente-correr-e-atiraram-com-balas-de-borracha.shtml,2017-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2017
181,1º.abr.2017 às 23h07,Folha de S.Paulo - Mundo,DEPOIMENTO: Mandaram a gente correr e atiraram com balas de borracha,Quando fizemos isso eles atiraram várias vezes com munição não letal em nossa direção. ...,http://www1.folha.uol.com.br/mundo/2017/04/1871981-mandaram-a-gente-correr-e-atiraram-com-balas-de-borracha.shtml,2017-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2017
182,1º.abr.2017 às 23h07,Folha de S.Paulo - Mundo,DEPOIMENTO: Mandaram a gente correr e atiraram com balas de borracha,Quando fizemos isso eles atiraram várias vezes com munição não letal em nossa direção. ...,http://www1.folha.uol.com.br/mundo/2017/04/1871981-mandaram-a-gente-correr-e-atiraram-com-balas-de-borracha.shtml,2017-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2017
183,1º.abr.2017 às 23h07,Folha de S.Paulo - Mundo,DEPOIMENTO: Mandaram a gente correr e atiraram com balas de borracha,Quando fizemos isso eles atiraram várias vezes com munição não letal em nossa direção. ...,http://www1.folha.uol.com.br/mundo/2017/04/1871981-mandaram-a-gente-correr-e-atiraram-com-balas-de-borracha.shtml,2017-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2017
184,1º.abr.2017 às 23h07,Folha de S.Paulo - Mundo,DEPOIMENTO: Mandaram a gente correr e atiraram com balas de borracha,Quando fizemos isso eles atiraram várias vezes com munição não letal em nossa direção. ...,http://www1.folha.uol.com.br/mundo/2017/04/1871981-mandaram-a-gente-correr-e-atiraram-com-balas-de-borracha.shtml,2017-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2017
185,14.mar.2017 às 2h00,Agora - São Paulo,Ajudante é morto por bala perdida ao fechar janela,"não letal para dispersar uma multidão reunida em um baile funk, na Vila Maria (zona norte). ...",http://www.agora.uol.com.br/saopaulo/2017/03/1866277-ajudante-e-morto-por-bala-perdida-ao-fechar-janela.shtml,2017-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2017
186,14.mar.2017 às 2h00,Agora - São Paulo,Ajudante é morto por bala perdida ao fechar janela,"não letal para dispersar uma multidão reunida em um baile funk, na Vila Maria (zona norte). ...",http://www.agora.uol.com.br/saopaulo/2017/03/1866277-ajudante-e-morto-por-bala-perdida-ao-fechar-janela.shtml,2017-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2017
